Variable,box0,box1,box2,box3,box4,box5,box6,box7,box8,box9,box10,box11,box12,box13,box14,box15,box16,box17,box18,box19,box20,box21,box22,box23,box24,box25,box26,box27,box28,box29,box30,box31,box32,box33,box34,box35,box36,box37,box38,box39,box40,box41,box42,box43,box44,box45,box46,box47,box48,box49,box50,box51,box52,box53,box54,box55,box56,box57,box58,box59,box60,box61,box62,box63,box64,box65,box66,box67,box68,box69,box70,box71,box72,box73,box74,box75,box76,box77,box78,box79,box80,box81,box82,box83,box84,box85,box86,box87,box88,box89,box90,box91,box92,box93,box94,box95,box96,box97,box98,box99,box100,box101,box102,box103,box104,box105,box106,box107,box108,box109,box110,box111,box112,box113,box114,box115,box116,box117,box118,box119,box120,box121,box122,box123,box124,box125,box126,box127,box128,box129
Lab_Det_N,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5,500.5
Ref_Det_N,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2
Carrion_N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific_herring1_Nums,0,4232183,728289,3189785,476163,1690170,173380,830310,3135211,307292,194173,568703,0,2321131,1147767,677881,4049063,0,414356,860119,1435924,1766858,0,5032878,0,0,1646395,0,2914599,0,0,467628,366006,897211,575344,4217502,4748261,3021584,4459969,1150093,1016089,0,0,0,0,0,0,0,0,0,0,0,0,0,975140,869410,0,761511,975538,0,2081563,0,1868764,712571,679988,0,842596,0,4225388,0,0,0,1233891,1393729,289164,266428,0,0,0,722583,5986437,729874,492463,4351486,1102280,2811613,4184872,0,962797,0,592293,2077243,1642900,0,739695,0,1938096,0,1272445,0,0,778015,2662908,789986,369179,1073461,271333,174805,210483,1048353,0,866533,248558,1248059,824776,406365,469659,167028,730961,573139,780194,1023324,1569148,203214,415443,0,0,0,0,0
Pacific_herring2_Nums,0,2581632,444257,1945769,290459,1031004,105762,506489,1912479,187448,118445,346909,0,1415890,700138,413508,2469929,0,252757,524672,875914,1077783,0,3070056,0,0,1004301,0,1777906,0,0,285253,223264,547299,350960,2572676,2896439,1843167,2720581,701557,619814,0,0,0,0,0,0,0,0,0,0,0,0,0,594835,530340,0,464522,595078,0,1269753,0,1139946,434669,414793,0,513983,0,2577487,0,0,0,752674,850174,176390,162521,0,0,0,440775,3651727,445223,300403,2654406,672391,1715084,2552772,0,587306,0,361299,1267118,1002169,0,451214,0,1182239,0,776191,0,0,474589,1624374,481892,225199,654811,165513,106631,128395,639495,0,528585,151620,761316,503113,247883,286492,101887,445886,349615,475918,624228,957180,123961,253420,0,0,0,0,0
Pacific_herring3_Nums,0,1692873,291316,1275914,190465,676068,69352,332124,1254085,122917,77669,227481,0,928452,459107,271152,1619625,0,165743,344048,574370,706743,0,2013151,0,0,658558,0,1165840,0,0,187051,146402,358884,230138,1687001,1899304,1208634,1783988,460037,406435,0,0,0,0,0,0,0,0,0,0,0,0,0,390056,347764,0,304604,390215,0,832625,0,747505,285029,271995,0,337038,0,1690155,0,0,0,493557,557491,115665,106571,0,0,0,289033,2394575,291950,196985,1740594,440912,1124645,1673949,0,385119,0,236917,830897,657160,0,295878,0,775239,0,508978,0,0,311206,1065163,315994,147671,429384,108533,69922,84193,419341,0,346613,99423,499224,329910,162546,187864,66811,292385,229256,312077,409330,627659,81286,166177,0,0,0,0,0
Pacific_herring4_Nums,0,1269655,218487,956936,142849,507051,52014,249093,940563,92187,58252,170611,0,696339,344330,203364,1214719,0,124307,258036,430777,530057,0,1509864,0,0,493918,0,874380,0,0,140288,109802,269163,172603,1265251,1424478,906475,1337991,345028,304827,0,0,0,0,0,0,0,0,0,0,0,0,0,292542,260823,0,228453,292662,0,624469,0,560629,213771,203996,0,252779,0,1267616,0,0,0,370167,418119,86749,79928,0,0,0,216775,1795931,218962,147739,1305446,330684,843484,1255461,0,288839,0,177688,623173,492870,0,221908,0,581429,0,381733,0,0,233405,798872,236996,110754,322038,81400,52441,63145,314506,0,259960,74567,374418,247433,121909,140898,50108,219288,171942,234058,306997,470745,60964,124633,0,0,0,0,0
Pacific_herring5_Nums,0,931080,160224,701753,104756,371837,38144,182668,689746,67604,42718,125115,0,510649,252509,149134,890794,0,91158,189226,315903,388709,0,1107233,0,0,362207,0,641212,0,0,102878,80521,197386,126576,927850,1044617,664749,981193,253020,223540,0,0,0,0,0,0,0,0,0,0,0,0,0,214531,191270,0,167532,214618,0,457944,0,411128,156766,149597,0,185371,0,929585,0,0,0,271456,306620,63616,58614,0,0,0,158968,1317016,160572,108342,957327,242502,618555,920672,0,211815,0,130304,456994,361438,0,162733,0,426381,0,279938,0,0,171163,585840,173797,81219,236161,59693,38457,46306,230638,0,190637,54683,274573,181451,89400,103325,36746,160812,126091,171643,225131,345213,44707,91397,0,0,0,0,0
Pacific_herring6_Nums,0,677149,116526,510366,76186,270427,27741,132850,501634,49167,31068,90992,0,371381,183643,108461,647850,0,66297,137619,229748,282697,0,805261,0,0,263423,0,466336,0,0,74820,58561,143554,92055,674800,759722,483454,713595,184015,162574,0,0,0,0,0,0,0,0,0,0,0,0,0,156022,139106,0,121842,156086,0,333050,0,299002,114011,108798,0,134815,0,676062,0,0,0,197423,222997,46266,42629,0,0,0,115613,957830,116780,78794,696238,176365,449858,669579,0,154047,0,94767,332359,262864,0,118351,0,310095,0,203591,0,0,124482,426065,126398,59069,171754,43413,27969,33677,167736,0,138645,39769,199689,131964,65018,75145,26724,116954,91702,124831,163732,251064,32514,66471,0,0,0,0,0
Pacific_herring7_Nums,0,507862,87395,382774,57140,202820,20806,99637,376225,36875,23301,68244,0,278536,137732,81346,485888,0,49723,103214,172311,212023,0,603945,0,0,197567,0,349752,0,0,56115,43921,107665,69041,506100,569791,362590,535196,138011,121931,0,0,0,0,0,0,0,0,0,0,0,0,0,117017,104329,0,91381,117065,0,249788,0,224252,85509,81599,0,101111,0,507047,0,0,0,148067,167247,34700,31971,0,0,0,86710,718372,87585,59096,522178,132274,337394,502185,0,115536,0,71075,249269,197148,0,88763,0,232572,0,152693,0,0,93362,319549,94798,44301,128815,32560,20977,25258,125802,0,103984,29827,149767,98973,48764,56359,20043,87715,68777,93623,122799,188298,24386,49853,0,0,0,0,0
Pacific_herring8_Nums,0,338575,58263,255183,38093,135214,13870,66425,250817,24583,15534,45496,0,185690,91821,54230,323925,0,33149,68810,114874,141349,0,402630,0,0,131712,0,233168,0,0,37410,29280,71777,46028,337400,379861,241727,356798,92007,81287,0,0,0,0,0,0,0,0,0,0,0,0,0,78011,69553,0,60921,78043,0,166525,0,149501,57006,54399,0,67408,0,338031,0,0,0,98711,111498,23133,21314,0,0,0,57807,478915,58390,39397,348119,88182,224929,334790,0,77024,0,47383,166179,131432,0,59176,0,155048,0,101796,0,0,62241,213033,63199,29534,85877,21707,13984,16839,83868,0,69323,19885,99845,65982,32509,37573,13362,58477,45851,62415,81866,125532,16257,33235,0,0,0,0,0
Pacific_herring9_Nums,0,169287,29132,127591,19047,67607,6935,33212,125408,12292,7767,22748,0,92845,45911,27115,161963,0,16574,34405,57437,70674,0,201315,0,0,65856,0,116584,0,0,18705,14640,35888,23014,168700,189930,120863,178399,46004,40644,0,0,0,0,0,0,0,0,0,0,0,0,0,39006,34776,0,30460,39022,0,83263,0,74751,28503,27200,0,33704,0,169016,0,0,0,49356,55749,11567,10657,0,0,0,28903,239457,29195,19699,174059,44091,112465,167395,0,38512,0,23692,83090,65716,0,29588,0,77524,0,50898,0,0,31121,106516,31599,14767,42938,10853,6992,8419,41934,0,34661,9942,49922,32991,16255,18786,6681,29238,22926,31208,40933,62766,8129,16618,0,0,0,0,0
Pacific_herring10_Nums,0,21161,3641,15949,2381,8451,867,4152,15676,1536,971,2844,0,11606,5739,3389,20245,0,2072,4301,7180,8834,0,25164,0,0,8232,0,14573,0,0,2338,1830,4486,2877,21088,23741,15108,22300,5750,5080,0,0,0,0,0,0,0,0,0,0,0,0,0,4876,4347,0,3808,4878,0,10408,0,9344,3563,3400,0,4213,0,21127,0,0,0,6169,6969,1446,1332,0,0,0,3613,29932,3649,2462,21757,5511,14058,20924,0,4814,0,2961,10386,8214,0,3698,0,9690,0,6362,0,0,3890,13315,3950,1846,5367,1357,874,1052,5242,0,4333,1243,6240,4124,2032,2348,835,3655,2866,3901,5117,7846,1016,2077,0,0,0,0,0
Small_pelagic_fish1_Nums,0,16004053,1377018,12062213,900308,6391400,327820,3139828,11855841,581013,367133,1075279,0,8777386,6510443,3076100,15311584,0,1880273,3252550,5429964,6681396,0,19031893,0,0,6225863,0,16532392,0,0,2652509,2076084,2585002,1657653,12151267,13680463,8705646,12849851,3313592,2927507,0,0,0,0,0,0,0,0,0,0,0,0,0,4425005,3945223,0,2879663,3689011,0,7871455,0,7066753,2053027,1959149,0,3186286,0,12173986,0,0,0,5599171,6324483,1312171,1209002,0,0,0,5464912,20579807,5520059,3724513,14959271,8336570,9665591,14386495,0,7281657,0,4479526,7141020,5647860,0,5594330,0,6662669,0,4374333,0,0,5884149,9154382,2987343,1396054,4059305,1026050,661027,795945,3964359,0,3276805,939925,4719552,3118900,1536674,1776021,631618,2764140,2167332,2950312,3869712,5933754,768457,1571003,0,0,0,0,0
Small_pelagic_fish2_Nums,0,9602432,826211,7237328,540185,3834840,196692,1883897,7113505,348608,220280,645167,0,5266432,3906266,1845660,9186950,0,1128164,1951530,3257978,4008838,0,11419136,0,0,3735518,0,9919435,0,0,1591505,1245651,1551001,994592,7290760,8208278,5223387,7709910,1988155,1756504,0,0,0,0,0,0,0,0,0,0,0,0,0,2655003,2367134,0,1727798,2213407,0,4722873,0,4240052,1231816,1175489,0,1911772,0,7304392,0,0,0,3359503,3794690,787303,725401,0,0,0,3278947,12347884,3312035,2234708,8975563,5001942,5799355,8631897,0,4368994,0,2687715,4284612,3388716,0,3356598,0,3997601,0,2624600,0,0,3530489,5492629,1792406,837632,2435583,615630,396616,477567,2378615,0,1966083,563955,2831731,1871340,922004,1065613,378971,1658484,1300399,1770187,2321827,3560253,461074,942602,0,0,0,0,0
Small_pelagic_fish3_Nums,0,6401621,550807,4824885,360123,2556560,131128,1255931,4742337,232405,146853,430112,0,3510955,2604177,1230440,6124634,0,752109,1301020,2171986,2672559,0,7612757,0,0,2490345,0,6612957,0,0,1061004,830434,1034001,663061,4860507,5472185,3482258,5139940,1325437,1171003,0,0,0,0,0,0,0,0,0,0,0,0,0,1770002,1578089,0,1151865,1475604,0,3148582,0,2826701,821211,783660,0,1274515,0,4869595,0,0,0,2239668,2529793,524869,483601,0,0,0,2185965,8231923,2208024,1489805,5983708,3334628,3866237,5754598,0,2912663,0,1791810,2856408,2259144,0,2237732,0,2665068,0,1749733,0,0,2353660,3661753,1194937,558422,1623722,410420,264411,318378,1585743,0,1310722,375970,1887821,1247560,614669,710408,252647,1105656,866933,1180125,1547885,2373502,307383,628401,0,0,0,0,0
Small_pelagic_fish4_Nums,0,4801216,413105,3618664,270092,1917420,98346,941949,3556752,174304,110140,322584,0,2633216,1953133,922830,4593475,0,564082,975765,1628989,2004419,0,5709568,0,0,1867759,0,4959718,0,0,795753,622825,775501,497296,3645380,4104139,2611694,3854955,994078,878252,0,0,0,0,0,0,0,0,0,0,0,0,0,1327502,1183567,0,863899,1106703,0,2361437,0,2120026,615908,587745,0,955886,0,3652196,0,0,0,1679751,1897345,393651,362701,0,0,0,1639473,6173942,1656018,1117354,4487781,2500971,2899677,4315949,0,2184497,0,1343858,2142306,1694358,0,1678299,0,1998801,0,1312300,0,0,1765245,2746315,896203,418816,1217792,307815,198308,238783,1189308,0,983041,281978,1415865,935670,461002,532806,189485,829242,650199,885094,1160914,1780126,230537,471301,0,0,0,0,0
Small_pelagic_fish5_Nums,0,2880730,247863,2171198,162055,1150452,59008,565169,2134051,104582,66084,193550,0,1579930,1171880,553698,2756085,0,338449,585459,977394,1202651,0,3425741,0,0,1120655,0,2975831,0,0,477452,373695,465300,298378,2187228,2462483,1567016,2312973,596447,526951,0,0,0,0,0,0,0,0,0,0,0,0,0,796501,710140,0,518339,664022,0,1416862,0,1272016,369545,352647,0,573532,0,2191318,0,0,0,1007851,1138407,236191,217620,0,0,0,983684,3704365,993611,670412,2692669,1500583,1739806,2589569,0,1310698,0,806315,1285384,1016615,0,1006979,0,1199280,0,787380,0,0,1059147,1647789,537722,251290,730675,184689,118985,143270,713585,0,589825,169187,849519,561402,276601,319684,113691,497545,390120,531056,696548,1068076,138322,282781,0,0,0,0,0
Small_pelagic_fish6_Nums,0,800203,68851,603111,45015,319570,16391,156991,592792,29051,18357,53764,0,438869,325522,153805,765579,0,94014,162628,271498,334070,0,951595,0,0,311293,0,826620,0,0,132625,103804,129250,82883,607563,684023,435282,642493,165680,146375,0,0,0,0,0,0,0,0,0,0,0,0,0,221250,197261,0,143983,184451,0,393573,0,353338,102651,97957,0,159314,0,608699,0,0,0,279959,316224,65609,60450,0,0,0,273246,1028990,276003,186226,747964,416828,483280,719325,0,364083,0,223976,357051,282393,0,279716,0,333133,0,218717,0,0,294207,457719,149367,69803,202965,51302,33051,39797,198218,0,163840,46996,235978,155945,76834,88801,31581,138207,108367,147516,193486,296688,38423,78550,0,0,0,0,0
Small_pelagic_fish7_Nums,0,800203,68851,603111,45015,319570,16391,156991,592792,29051,18357,53764,0,438869,325522,153805,765579,0,94014,162628,271498,334070,0,951595,0,0,311293,0,826620,0,0,132625,103804,129250,82883,607563,684023,435282,642493,165680,146375,0,0,0,0,0,0,0,0,0,0,0,0,0,221250,197261,0,143983,184451,0,393573,0,353338,102651,97957,0,159314,0,608699,0,0,0,279959,316224,65609,60450,0,0,0,273246,1028990,276003,186226,747964,416828,483280,719325,0,364083,0,223976,357051,282393,0,279716,0,333133,0,218717,0,0,294207,457719,149367,69803,202965,51302,33051,39797,198218,0,163840,46996,235978,155945,76834,88801,31581,138207,108367,147516,193486,296688,38423,78550,0,0,0,0,0
Sandlance1_Nums,0,51371,0,38718,0,20516,0,10078,38056,0,0,0,0,28174,97523,65826,49148,0,40236,10440,17430,21446,0,61090,0,0,19984,0,247646,0,0,39733,31099,2074,1330,9751,10978,6986,10312,2659,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,94691,84425,0,9243,11841,0,25266,0,22683,1647,1572,0,10228,0,9769,0,0,0,119818,135339,28079,25872,0,0,0,0,125511,0,0,91233,0,58948,87740,0,0,0,0,43551,34445,0,0,0,40634,0,26678,0,0,0,55830,52304,24443,71072,17965,11574,13936,69410,0,57372,16457,82632,54607,26905,31095,11059,48396,37947,51655,67753,103891,13454,27506,0,0,0,0,0
Sandlance2_Nums,0,30823,0,23231,0,12309,0,6047,22833,0,0,0,0,16905,58514,39496,29489,0,24142,6264,10458,12868,0,36654,0,0,11991,0,148587,0,0,23840,18659,1245,798,5851,6587,4192,6187,1595,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,56815,50655,0,5546,7105,0,15160,0,13610,988,943,0,6137,0,5862,0,0,0,71891,81203,16848,15523,0,0,0,0,75307,0,0,54740,0,35369,52644,0,0,0,0,26131,20667,0,0,0,24380,0,16007,0,0,0,33498,31382,14666,42643,10779,6944,8361,41646,0,34423,9874,49579,32764,16143,18657,6635,29037,22768,30993,40652,62334,8073,16503,0,0,0,0,0
Sandlance3_Nums,0,20548,0,15487,0,8206,0,4031,15222,0,0,0,0,11270,39009,26330,19659,0,16095,4176,6972,8579,0,24436,0,0,7994,0,99058,0,0,15893,12439,830,532,3900,4391,2794,4125,1064,940,0,0,0,0,0,0,0,0,0,0,0,0,0,37877,33770,0,3697,4737,0,10107,0,9073,659,629,0,4091,0,3908,0,0,0,47927,54135,11232,10349,0,0,0,0,50205,0,0,36493,0,23579,35096,0,0,0,0,17421,13778,0,0,0,16254,0,10671,0,0,0,22332,20921,9777,28429,7186,4629,5574,27764,0,22949,6583,33053,21843,10762,12438,4423,19358,15179,20662,27101,41556,5382,11002,0,0,0,0,0
Sandlance4_Nums,0,15411,0,11615,0,6155,0,3024,11417,0,0,0,0,8452,29257,19748,14744,0,12071,3132,5229,6434,0,18327,0,0,5995,0,74294,0,0,11920,9330,622,399,2925,3293,2096,3093,798,705,0,0,0,0,0,0,0,0,0,0,0,0,0,28407,25327,0,2773,3552,0,7580,0,6805,494,472,0,3068,0,2931,0,0,0,35945,40602,8424,7761,0,0,0,0,37653,0,0,27370,0,17684,26322,0,0,0,0,13065,10333,0,0,0,12190,0,8003,0,0,0,16749,15691,7333,21322,5389,3472,4181,20823,0,17211,4937,24790,16382,8071,9329,3318,14519,11384,15497,20326,31167,4036,8252,0,0,0,0,0
Sandlance5_Nums,0,9247,0,6969,0,3693,0,1814,6850,0,0,0,0,5071,17554,11849,8847,0,7243,1879,3137,3860,0,10996,0,0,3597,0,44576,0,0,7152,5598,373,239,1755,1976,1257,1856,479,423,0,0,0,0,0,0,0,0,0,0,0,0,0,17044,15196,0,1664,2131,0,4548,0,4083,297,283,0,1841,0,1758,0,0,0,21567,24361,5054,4657,0,0,0,0,22592,0,0,16422,0,10611,15793,0,0,0,0,7839,6200,0,0,0,7314,0,4802,0,0,0,10049,9415,4400,12793,3234,2083,2508,12494,0,10327,2962,14874,9829,4843,5597,1991,8711,6830,9298,12195,18700,2422,4951,0,0,0,0,0
Sandlance6_Nums,0,5137,0,3872,0,2052,0,1008,3806,0,0,0,0,2817,9752,6583,4915,0,4024,1044,1743,2145,0,6109,0,0,1998,0,24765,0,0,3973,3110,207,133,975,1098,699,1031,266,235,0,0,0,0,0,0,0,0,0,0,0,0,0,9469,8442,0,924,1184,0,2527,0,2268,165,157,0,1023,0,977,0,0,0,11982,13534,2808,2587,0,0,0,0,12551,0,0,9123,0,5895,8774,0,0,0,0,4355,3444,0,0,0,4063,0,2668,0,0,0,5583,5230,2444,7107,1796,1157,1394,6941,0,5737,1646,8263,5461,2690,3110,1106,4840,3795,5166,6775,10389,1345,2751,0,0,0,0,0
Sandlance7_Nums,0,5137,0,3872,0,2052,0,1008,3806,0,0,0,0,2817,9752,6583,4915,0,4024,1044,1743,2145,0,6109,0,0,1998,0,24765,0,0,3973,3110,207,133,975,1098,699,1031,266,235,0,0,0,0,0,0,0,0,0,0,0,0,0,9469,8442,0,924,1184,0,2527,0,2268,165,157,0,1023,0,977,0,0,0,11982,13534,2808,2587,0,0,0,0,12551,0,0,9123,0,5895,8774,0,0,0,0,4355,3444,0,0,0,4063,0,2668,0,0,0,5583,5230,2444,7107,1796,1157,1394,6941,0,5737,1646,8263,5461,2690,3110,1106,4840,3795,5166,6775,10389,1345,2751,0,0,0,0,0
Chinook_salmon1_Nums,0,2783,1437,2098,939,1112,342,546,2062,606,383,1122,0,1527,2265,1284,2663,0,785,566,944,1162,0,3310,0,0,1083,0,5751,0,0,923,722,270,173,1268,1428,908,1341,346,305,0,0,0,0,0,0,0,0,0,0,0,0,0,1847,1647,0,501,642,0,1369,0,1229,214,204,0,554,0,1270,0,0,0,2337,2640,548,505,0,0,0,1141,2148,1152,777,1561,1740,1009,1501,0,1520,0,935,745,589,0,1168,0,695,0,456,0,0,1228,955,1134,530,1540,389,251,302,1504,0,1243,357,1791,1184,583,674,240,1049,822,1120,1468,2252,292,596,0,0,0,0,0
Chinook_salmon2_Nums,0,1670,862,1259,564,667,205,328,1237,364,230,673,0,916,1359,770,1598,0,471,339,567,697,0,1986,0,0,650,0,3450,0,0,554,433,162,104,761,857,545,805,207,183,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,988,0,300,385,0,821,0,737,129,123,0,332,0,762,0,0,0,1402,1584,329,303,0,0,0,684,1289,691,466,937,1044,605,901,0,912,0,561,447,354,0,701,0,417,0,274,0,0,737,573,680,318,924,234,151,181,903,0,746,214,1075,710,350,404,144,629,493,672,881,1351,175,358,0,0,0,0,0
Chinook_salmon3_Nums,0,974,503,734,329,389,120,191,722,212,134,393,0,534,793,449,932,0,275,198,331,407,0,1159,0,0,379,0,2013,0,0,323,253,94,61,444,500,318,469,121,107,0,0,0,0,0,0,0,0,0,0,0,0,0,646,576,0,175,225,0,479,0,430,75,72,0,194,0,445,0,0,0,818,924,192,177,0,0,0,399,752,403,272,546,609,353,525,0,532,0,327,261,206,0,409,0,243,0,160,0,0,430,334,397,185,539,136,88,106,527,0,435,125,627,414,204,236,84,367,288,392,514,788,102,209,0,0,0,0,0
Chinook_salmon4_Nums,0,501,259,378,169,200,62,98,371,109,69,202,0,275,408,231,479,0,141,102,170,209,0,596,0,0,195,0,1035,0,0,166,130,49,31,228,257,164,241,62,55,0,0,0,0,0,0,0,0,0,0,0,0,0,332,296,0,90,115,0,246,0,221,39,37,0,100,0,229,0,0,0,421,475,99,91,0,0,0,205,387,207,140,281,313,182,270,0,274,0,168,134,106,0,210,0,125,0,82,0,0,221,172,204,95,277,70,45,54,271,0,224,64,322,213,105,121,43,189,148,202,264,405,52,107,0,0,0,0,0
Chinook_salmon5_Nums,0,139,72,105,47,56,17,27,103,30,19,56,0,76,113,64,133,0,39,28,47,58,0,166,0,0,54,0,288,0,0,46,36,13,9,63,71,45,67,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,92,82,0,25,32,0,68,0,61,11,10,0,28,0,64,0,0,0,117,132,27,25,0,0,0,57,107,58,39,78,87,50,75,0,76,0,47,37,29,0,58,0,35,0,23,0,0,61,48,57,26,77,19,13,15,75,0,62,18,90,59,29,34,12,52,41,56,73,113,15,30,0,0,0,0,0
Coho_salmon1_Nums,0,7953,4106,5994,2684,3176,977,1560,5891,1732,1095,3206,0,4362,6470,3669,7609,0,2242,1616,2698,3320,0,9457,0,0,3094,0,16430,0,0,2636,2063,771,494,3623,4079,2596,3831,988,873,0,0,0,0,0,0,0,0,0,0,0,0,0,5277,4705,0,1431,1833,0,3911,0,3512,612,584,0,1583,0,3630,0,0,0,6678,7543,1565,1442,0,0,0,3259,6136,3292,2221,4460,4971,2882,4289,0,4342,0,2671,2129,1684,0,3336,0,1986,0,1304,0,0,3509,2729,3239,1514,4401,1112,717,863,4298,0,3553,1019,5117,3381,1666,1926,685,2997,2350,3199,4195,6433,833,1703,0,0,0,0,0
Coho_salmon2_Nums,0,4772,2463,3596,1611,1906,586,936,3535,1039,657,1924,0,2617,3882,2201,4565,0,1345,970,1619,1992,0,5674,0,0,1856,0,9858,0,0,1582,1238,462,297,2174,2447,1557,2299,593,524,0,0,0,0,0,0,0,0,0,0,0,0,0,3166,2823,0,859,1100,0,2347,0,2107,367,350,0,950,0,2178,0,0,0,4007,4526,939,865,0,0,0,1955,3681,1975,1333,2676,2983,1729,2574,0,2605,0,1603,1277,1010,0,2002,0,1192,0,783,0,0,2105,1638,1943,908,2641,667,430,518,2579,0,2132,611,3070,2029,1000,1155,411,1798,1410,1919,2517,3860,500,1022,0,0,0,0,0
Coho_salmon3_Nums,0,2783,1437,2098,939,1112,342,546,2062,606,383,1122,0,1527,2265,1284,2663,0,785,566,944,1162,0,3310,0,0,1083,0,5751,0,0,923,722,270,173,1268,1428,908,1341,346,305,0,0,0,0,0,0,0,0,0,0,0,0,0,1847,1647,0,501,642,0,1369,0,1229,214,204,0,554,0,1270,0,0,0,2337,2640,548,505,0,0,0,1141,2148,1152,777,1561,1740,1009,1501,0,1520,0,935,745,589,0,1168,0,695,0,456,0,0,1228,955,1134,530,1540,389,251,302,1504,0,1243,357,1791,1184,583,674,240,1049,822,1120,1468,2252,292,596,0,0,0,0,0
Coho_salmon4_Nums,0,1431,739,1079,483,572,176,281,1060,312,197,577,0,785,1165,660,1370,0,404,291,486,598,0,1702,0,0,557,0,2957,0,0,475,371,139,89,652,734,467,690,178,157,0,0,0,0,0,0,0,0,0,0,0,0,0,950,847,0,258,330,0,704,0,632,110,105,0,285,0,653,0,0,0,1202,1358,282,260,0,0,0,587,1104,592,400,803,895,519,772,0,782,0,481,383,303,0,600,0,358,0,235,0,0,632,491,583,272,792,200,129,155,774,0,639,183,921,609,300,347,123,539,423,576,755,1158,150,307,0,0,0,0,0
Coho_salmon5_Nums,0,398,205,300,134,159,49,78,295,87,55,160,0,218,324,183,380,0,112,81,135,166,0,473,0,0,155,0,822,0,0,132,103,39,25,181,204,130,192,49,44,0,0,0,0,0,0,0,0,0,0,0,0,0,264,235,0,72,92,0,196,0,176,31,29,0,79,0,181,0,0,0,334,377,78,72,0,0,0,163,307,165,111,223,249,144,214,0,217,0,134,106,84,0,167,0,99,0,65,0,0,175,136,162,76,220,56,36,43,215,0,178,51,256,169,83,96,34,150,117,160,210,322,42,85,0,0,0,0,0
Sockeye_salmon1_Nums,0,172307,88954,129867,58159,68813,21177,33805,127645,37533,23716,69462,0,94501,140189,79485,164852,0,48585,35018,58461,71935,0,204906,0,0,67031,0,355991,0,0,57116,44704,16699,10708,78496,88374,56237,83008,21405,18911,0,0,0,0,0,0,0,0,0,0,0,0,0,114340,101943,0,31004,39718,0,84748,0,76084,13262,12656,0,34305,0,78642,0,0,0,144680,163422,33906,31240,0,0,0,70605,132943,71318,48120,96635,107706,62439,92935,0,94077,0,57874,46130,36484,0,72277,0,43040,0,28258,0,0,76022,59136,70174,32794,95355,24102,15528,18697,93125,0,76974,22079,110864,73264,36097,41720,14837,64931,50912,69304,90901,139387,18051,36904,0,0,0,0,0
